\N	Fairhope, AL	fairhope-alabama	27829
\N	Falkville, AL	falkville-alabama	7388
\N	Farmersville, AL	farmersville-alabama	1161
\N	Faunsdale, AL	faunsdale-alabama	952
\N	Fayette, AL	fayette-alabama	10177
\N	Fellowship, AL	fellowship-alabama	5431
\N	Fernbank, AL	fernbank-alabama	3217
\N	Fishhead, AL	fishhead-alabama	1599
\N	Fitzpatrick, AL	fitzpatrick-alabama	723
\N	Five Points, AL	five points-alabama	1551
\N	Flat Rock, AL	flat rock-alabama	3914
\N	Flomaton, AL	flomaton-alabama	3576
\N	Florala, AL	florala-alabama	3555
\N	Florence, AL	florence-alabama	63217
\N	Foley, AL	foley-alabama	26767
\N	Forest Home, AL	forest home-alabama	491
\N	Forestdale, AL	forestdale-alabama	19592
\N	Forester Chapel, AL	forester chapel-alabama	2592
\N	Forkland, AL	forkland-alabama	1328
\N	Fort Davis, AL	fort davis-alabama	156
\N	Fort Deposit, AL	fort deposit-alabama	2339
\N	Fort Mitchell, AL	fort mitchell-alabama	3719
\N	Fort Payne, AL	fort payne-alabama	21205
\N	Fort Rucker, AL	fort rucker-alabama	4637
\N	Fosters, AL	fosters-alabama	1749
\N	Fountain, AL	fountain-alabama	0
\N	Franklin, AL	franklin-alabama	702
\N	Frankville, AL	frankville-alabama	374
\N	Frisco City, AL	frisco city-alabama	5050
\N	Fruitdale, AL	fruitdale-alabama	802
\N	Fruithurst, AL	fruithurst-alabama	1448
\N	Ft Payne, AL	ft payne-alabama	4575
\N	Fulton, AL	fulton-alabama	490
\N	Fulton Springs, AL	fulton springs-alabama	7232
\N	Fultondale, AL	fultondale-alabama	7232
\N	Furman, AL	furman-alabama	0
\N	Fyffe, AL	fyffe-alabama	4914
\N	Gadsden, AL	gadsden-alabama	76979
\N	Gainestown, AL	gainestown-alabama	691
\N	Gainesville, AL	gainesville-alabama	654
\N	Gallant, AL	gallant-alabama	1139
\N	Gallion, AL	gallion-alabama	2554
\N	Gantt, AL	gantt-alabama	57
\N	Garden City, AL	garden city-alabama	265
\N	Gardendale, AL	gardendale-alabama	15661
\N	Gateswood, AL	gateswood-alabama	12672
\N	Gaylesville, AL	gaylesville-alabama	2870
\N	Geiger, AL	geiger-alabama	872
\N	Geneva, AL	geneva-alabama	5490
\N	Georgetown, AL	georgetown-alabama	5431
\N	Georgiana, AL	georgiana-alabama	4299
\N	Geraldine, AL	geraldine-alabama	1589
\N	Gibsonville, AL	gibsonville-alabama	5103
\N	Gilbertown, AL	gilbertown-alabama	2417
\N	Glen Allen, AL	glen allen-alabama	57
\N	Glen City, AL	glen city-alabama	10456
\N	Glencoe, AL	glencoe-alabama	6410
\N	Glenwood, AL	glenwood-alabama	807
\N	Goldville, AL	goldville-alabama	2592
\N	Good Hope, AL	good hope-alabama	32057
\N	Goodsprings, AL	goodsprings-alabama	0
\N	Goodwater, AL	goodwater-alabama	5193
\N	Goodway, AL	goodway-alabama	0
\N	Gordo, AL	gordo-alabama	6075
\N	Gordon, AL	gordon-alabama	1579
\N	Gordonville, AL	gordonville-alabama	3976
\N	Goshen, AL	goshen-alabama	1913
\N	Gosport, AL	gosport-alabama	1090
\N	Grady, AL	grady-alabama	2003
\N	Graham, AL	graham-alabama	658
\N	Grand Bay, AL	grand bay-alabama	15647
\N	Grangeburg, AL	grangeburg-alabama	1579
\N	Grant, AL	grant-alabama	5901
\N	Gravleeton, AL	gravleeton-alabama	2702
\N	Grayson, AL	grayson-alabama	1131
\N	Grayson Valley, AL	grayson valley-alabama	19484
\N	Graysville, AL	graysville-alabama	2382
\N	Green Pond, AL	green pond-alabama	93
\N	Greensboro, AL	greensboro-alabama	7419
\N	Greenville, AL	greenville-alabama	14074
\N	Grimes, AL	grimes-alabama	35759
\N	Grove Hill, AL	grove hill-alabama	4977
\N	Groveoak, AL	groveoak-alabama	1058
\N	Gu-Win, AL	gu-win-alabama	4340
\N	Guin, AL	guin-alabama	4340
\N	Gulf Crest, AL	gulf crest-alabama	5431
\N	Gulf Shores, AL	gulf shores-alabama	12705
\N	Guntersville, AL	guntersville-alabama	16272
\N	Gurley, AL	gurley-alabama	6276
\N	Hackleburg, AL	hackleburg-alabama	2361
\N	Hacoda, AL	hacoda-alabama	3555
\N	Haleburg, AL	haleburg-alabama	2276
\N	Haleyville, AL	haleyville-alabama	13485
\N	Hamilton, AL	hamilton-alabama	11145
\N	Hammondville, AL	hammondville-alabama	3573
\N	Hampton Cove, AL	hampton cove-alabama	14216
\N	Hanceville, AL	hanceville-alabama	13142
\N	Hardaway, AL	hardaway-alabama	253
\N	Harkins Crossroads, AL	harkins crossroads-alabama	5103
\N	Harpersville, AL	harpersville-alabama	2082
\N	Harrisburg, AL	harrisburg-alabama	10456
\N	Hartford, AL	hartford-alabama	5732
\N	Hartselle, AL	hartselle-alabama	24267
\N	Harvest, AL	harvest-alabama	20575
\N	Hatchechubbee, AL	hatchechubbee-alabama	441
\N	Havana, AL	havana-alabama	6180
\N	Hawk, AL	hawk-alabama	3932
\N	Hawthorn, AL	hawthorn-alabama	972
\N	Hawthorne, AL	hawthorne-alabama	478
\N	Hayden, AL	hayden-alabama	8810
\N	Hayneville, AL	hayneville-alabama	3976
\N	Haywood, AL	haywood-alabama	4366
\N	Hazel Green, AL	hazel green-alabama	12783
\N	Headland, AL	headland-alabama	7822
\N	Healing Springs, AL	healing springs-alabama	3854
\N	Heath, AL	heath-alabama	10673
\N	Heflin, AL	heflin-alabama	8659
\N	Helena, AL	helena-alabama	34769
\N	Henagar, AL	henagar-alabama	5390
\N	Heron Bay, AL	heron bay-alabama	2818
\N	Higdon, AL	higdon-alabama	1398
\N	Highbluff, AL	highbluff-alabama	5732
\N	Highland, AL	highland-alabama	5582
\N	Highland Home, AL	highland home-alabama	1318
\N	Highland Lake, AL	highland lake-alabama	15570
\N	Hightower, AL	hightower-alabama	658
\N	Hillsboro, AL	hillsboro-alabama	2941
\N	Hodges, AL	hodges-alabama	895
\N	Hodgesville, AL	hodgesville-alabama	35759
\N	Hokes Bluff, AL	hokes bluff-alabama	18088
\N	Hollins, AL	hollins-alabama	7
\N	Hollis Crossroads, AL	hollis crossroads-alabama	8659
\N	Holly Pond, AL	holly pond-alabama	3268
\N	Hollytree, AL	hollytree-alabama	265
\N	Hollywood, AL	hollywood-alabama	2047
\N	Holy Trinity, AL	holy trinity-alabama	34
\N	Homewd, AL	homewd-alabama	0
\N	Homewood, AL	homewood-alabama	29544
\N	Honoraville, AL	honoraville-alabama	1500
\N	Hoods Crossroads, AL	hoods crossroads-alabama	15570
\N	Hoover, AL	hoover-alabama	100269
\N	Hope Hull, AL	hope hull-alabama	3666
\N	Hopewell, AL	hopewell-alabama	25436
\N	Horn Hill, AL	horn hill-alabama	10058
\N	Horton, AL	horton-alabama	5161
\N	Houston, AL	houston-alabama	1131
\N	Hueytown, AL	hueytown-alabama	25436
\N	Huffman, AL	huffman-alabama	19484
\N	Huggers Landing, AL	huggers landing-alabama	26767
\N	Huntsville, AL	huntsville-alabama	190178
\N	Hurtsboro, AL	hurtsboro-alabama	1580
\N	Huxford, AL	huxford-alabama	66
\N	Hybart, AL	hybart-alabama	593
\N	Hytop, AL	hytop-alabama	11581
\N	Idaho, AL	idaho-alabama	5103
\N	Ider, AL	ider-alabama	2141
\N	Indian Spgs, AL	indian spgs-alabama	23020
\N	Indian Springs, AL	indian springs-alabama	23020
\N	Indian Springs Village, AL	indian springs village-alabama	23020
\N	Indn Spgs Vlg, AL	indn spgs vlg-alabama	23020
\N	Irondale, AL	irondale-alabama	13952
\N	Irvington, AL	irvington-alabama	12476
\N	Ivalee, AL	ivalee-alabama	12416
\N	Jachin, AL	jachin-alabama	35
\N	Jack, AL	jack-alabama	1456
\N	Jackson, AL	jackson-alabama	9941
\N	Jacksons Gap, AL	jacksons gap-alabama	3264
\N	Jacksonville, AL	jacksonville-alabama	21060
\N	Jasper, AL	jasper-alabama	33088
\N	Jefferson, AL	jefferson-alabama	0
\N	Jefferson Park, AL	jefferson park-alabama	13952
\N	Jemison, AL	jemison-alabama	8933
\N	Jones, AL	jones-alabama	1089
\N	Joppa, AL	joppa-alabama	2115
\N	Josephine, AL	josephine-alabama	6873
\N	Kansas, AL	kansas-alabama	0
\N	Keego, AL	keego-alabama	16202
\N	Kellerman, AL	kellerman-alabama	0
\N	Kelly Springs, AL	kelly springs-alabama	35759
\N	Kellyton, AL	kellyton-alabama	2238
\N	Kennedy, AL	kennedy-alabama	1507
\N	Kent, AL	kent-alabama	0
\N	Killen, AL	killen-alabama	14060
\N	Kimberly, AL	kimberly-alabama	2719
\N	Kingville, AL	kingville-alabama	1507
\N	Kinsey, AL	kinsey-alabama	30217
\N	Kinston, AL	kinston-alabama	2198
\N	Knoxville, AL	knoxville-alabama	221
\N	Koenton, AL	koenton-alabama	3854
\N	La Nett, AL	la nett-alabama	11672
\N	Laceys Spring, AL	laceys spring-alabama	5362
\N	Laf Ayette, AL	laf ayette-alabama	6623
\N	Lafayette, AL	lafayette-alabama	6623
\N	Lake View, AL	lake view-alabama	16140
\N	Lakeview, AL	lakeview-alabama	4914
\N	Lanett, AL	lanett-alabama	11672
\N	Langdale, AL	langdale-alabama	14576
\N	Langston, AL	langston-alabama	586
\N	Lapine, AL	lapine-alabama	1490
\N	Lavaca, AL	lavaca-alabama	4098
\N	Lawley, AL	lawley-alabama	568
\N	Lawrenceville, AL	lawrenceville-alabama	6783
\N	Leeds, AL	leeds-alabama	14212
\N	Leesburg, AL	leesburg-alabama	3738
\N	Leighton, AL	leighton-alabama	4635
\N	Lemoyne, AL	lemoyne-alabama	1481
\N	Lenox, AL	lenox-alabama	51
\N	Leroy, AL	leroy-alabama	1136
\N	Lester, AL	lester-alabama	1030
\N	Letohatchee, AL	letohatchee-alabama	1396
\N	Level Plains, AL	level plains-alabama	9072
\N	Levelroad, AL	levelroad-alabama	2592
\N	Lexington, AL	lexington-alabama	3635
\N	Liberty Highlands, AL	liberty highlands-alabama	13952
\N	Libertyville, AL	libertyville-alabama	10673
\N	Lillian, AL	lillian-alabama	4271
\N	Lincoln, AL	lincoln-alabama	7815
\N	Linden, AL	linden-alabama	3260
\N	Lineville, AL	lineville-alabama	5582
\N	Lisman, AL	lisman-alabama	2017
\N	Little River, AL	little river-alabama	217
\N	Littleville, AL	littleville-alabama	11150
\N	Livingston, AL	livingston-alabama	5468
\N	Loachapoka, AL	loachapoka-alabama	23
\N	Lockhart, AL	lockhart-alabama	465
\N	Locust Fork, AL	locust fork-alabama	1748
\N	Logan, AL	logan-alabama	1375
\N	Louisville, AL	louisville-alabama	1459
\N	Low Peach Tre, AL	low peach tre-alabama	945
\N	Lower Peach Tree, AL	lower peach tree-alabama	945
\N	Lowndesboro, AL	lowndesboro-alabama	1644
\N	Loxley, AL	loxley-alabama	8258
\N	Luverne, AL	luverne-alabama	5706
\N	Lwr Pch Tree, AL	lwr pch tree-alabama	945
\N	Lynn, AL	lynn-alabama	1018
\N	Macedonia, AL	macedonia-alabama	2914
\N	Madison, AL	madison-alabama	63731
\N	Madrid, AL	madrid-alabama	3837
\N	Magazine, AL	magazine-alabama	13209
\N	Magnolia, AL	magnolia-alabama	344
\N	Magnolia Spgs, AL	magnolia spgs-alabama	654
\N	Magnolia Springs, AL	magnolia springs-alabama	654
\N	Malcolm, AL	malcolm-alabama	308
\N	Malone, AL	malone-alabama	4366
\N	Malvern, AL	malvern-alabama	0
\N	Maplesville, AL	maplesville-alabama	2901
\N	Marbury, AL	marbury-alabama	2304
\N	Margaret, AL	margaret-alabama	801
\N	Marion, AL	marion-alabama	6165
\N	Marion Jct, AL	marion jct-alabama	1501
\N	Marion Junction, AL	marion junction-alabama	1501
\N	Marvel, AL	marvel-alabama	14118
\N	Mathews, AL	mathews-alabama	739
\N	Maylene, AL	maylene-alabama	7172
\N	Maytown, AL	maytown-alabama	3138
\N	Mc Calla, AL	mc calla-alabama	16140
\N	Mc Cullough, AL	mc cullough-alabama	18355
\N	Mc Intosh, AL	mc intosh-alabama	3575
\N	Mc Kenzie, AL	mc kenzie-alabama	1820
\N	Mc Shan, AL	mc shan-alabama	0
\N	Mc Williams, AL	mc williams-alabama	85
\N	Mccullough, AL	mccullough-alabama	18355
\N	Mckenzie, AL	mckenzie-alabama	1820
\N	Mcmullen, AL	mcmullen-alabama	4972
\N	Meadowbrook, AL	meadowbrook-alabama	49545
\N	Megargel, AL	megargel-alabama	0
\N	Mellow Valley, AL	mellow valley-alabama	969
\N	Melvin, AL	melvin-alabama	53
\N	Mentone, AL	mentone-alabama	1889
\N	Meridianville, AL	meridianville-alabama	6406
\N	Mexia, AL	mexia-alabama	0
\N	Midfield, AL	midfield-alabama	10419
\N	Midland City, AL	midland city-alabama	6540
\N	Midway, AL	midway-alabama	1967
\N	Miflin, AL	miflin-alabama	6873
\N	Millbrook, AL	millbrook-alabama	15066
\N	Millers Ferry, AL	millers ferry-alabama	4814
\N	Millerville, AL	millerville-alabama	35
\N	Millport, AL	millport-alabama	3217
\N	Millry, AL	millry-alabama	3854
\N	Minter, AL	minter-alabama	1161
\N	Mobile, AL	mobile-alabama	283461
\N	Mon Louis, AL	mon louis-alabama	2818
\N	Monroeville, AL	monroeville-alabama	10738
\N	Montevallo, AL	montevallo-alabama	14118
\N	Montgomery, AL	montgomery-alabama	214703
\N	Montrose, AL	montrose-alabama	233
\N	Moody, AL	moody-alabama	10427
\N	Mooresville, AL	mooresville-alabama	68
\N	Morris, AL	morris-alabama	4240
\N	Morvin, AL	morvin-alabama	0
\N	Motley, AL	motley-alabama	2592
\N	Moulton, AL	moulton-alabama	13971
\N	Moundville, AL	moundville-alabama	6180
\N	Mount Hebron, AL	mount hebron-alabama	2009
\N	Mount Hope, AL	mount hope-alabama	1312
\N	Mount Meigs, AL	mount meigs-alabama	0
\N	Mount Olive, AL	mount olive-alabama	5367
\N	Mount Vernon, AL	mount vernon-alabama	3690
\N	Mountain Brk, AL	mountain brk-alabama	121460
\N	Mountain Brook, AL	mountain brook-alabama	11043
\N	Mountain Creek, AL	mountain creek-alabama	2304
\N	Mtgy, AL	mtgy-alabama	214703
\N	Mtn Brook, AL	mtn brook-alabama	17328
\N	Mulga, AL	mulga-alabama	3138
\N	Munford, AL	munford-alabama	5432
\N	Muscadine, AL	muscadine-alabama	1395
\N	Muscle Shoals, AL	muscle shoals-alabama	16617
\N	Mville, AL	mville-alabama	10738
\N	Myrtlewood, AL	myrtlewood-alabama	139
\N	N Courtland, AL	n courtland-alabama	1870
\N	N Port, AL	n port-alabama	37522
\N	Nanafalia, AL	nanafalia-alabama	0
\N	Natural Brg, AL	natural brg-alabama	38
\N	Natural Bridge, AL	natural bridge-alabama	38
\N	Nauvoo, AL	nauvoo-alabama	5833
\N	Nectar, AL	nectar-alabama	3996
\N	Needham, AL	needham-alabama	627
\N	New Brockton, AL	new brockton-alabama	3146
\N	New Castle, AL	new castle-alabama	116
\N	New Hope, AL	new hope-alabama	5065
\N	New Market, AL	new market-alabama	11630
\N	New Site, AL	new site-alabama	1570
\N	Newbern, AL	newbern-alabama	1294
\N	Newell, AL	newell-alabama	3932
\N	Newton, AL	newton-alabama	4885
\N	Newville, AL	newville-alabama	1968
\N	Nixburg, AL	nixburg-alabama	1089
\N	Normal, AL	normal-alabama	0
\N	North Courtland, AL	north courtland-alabama	1870
\N	North Florence, AL	north florence-alabama	32629
\N	North Johns, AL	north johns-alabama	3121
\N	North Port, AL	north port-alabama	37522
\N	Northport, AL	northport-alabama	37522
\N	Notasulga, AL	notasulga-alabama	3955
\N	Nport, AL	nport-alabama	37522
\N	Oak Grove, AL	oak grove-alabama	26104
\N	Oak Hill, AL	oak hill-alabama	25
\N	Oakhill, AL	oakhill-alabama	25
\N	Oakman, AL	oakman-alabama	3136
\N	Odenville, AL	odenville-alabama	13842
\N	Ofelia, AL	ofelia-alabama	5582
\N	Ohatchee, AL	ohatchee-alabama	6023
\N	Old Memphis, AL	old memphis-alabama	4972
\N	Oneonta, AL	oneonta-alabama	15570
\N	Onycha, AL	onycha-alabama	10058
\N	Opelika, AL	opelika-alabama	39075
\N	Opp, AL	opp-alabama	10058
\N	Orange Beach, AL	orange beach-alabama	5808
\N	Orrville, AL	orrville-alabama	2012
\N	Overton, AL	overton-alabama	13952
\N	Owens Cross Roads, AL	owens cross roads-alabama	14216
\N	Owens X Rds, AL	owens x rds-alabama	14216
\N	Owens X Roads, AL	owens x roads-alabama	14216
\N	Oxford, AL	oxford-alabama	18799
\N	Oyster Bay, AL	oyster bay-alabama	26767
\N	Ozark, AL	ozark-alabama	20157
\N	Paint Rock, AL	paint rock-alabama	653
\N	Palmerdale, AL	palmerdale-alabama	0
\N	Panola, AL	panola-alabama	335
\N	Pansey, AL	pansey-alabama	972
\N	Parrish, AL	parrish-alabama	3791
\N	Patsburg, AL	patsburg-alabama	5706
\N	Pelham, AL	pelham-alabama	23020
\N	Pell City, AL	pell city-alabama	20653
\N	Pennington, AL	pennington-alabama	709
\N	Perdido, AL	perdido-alabama	1596
\N	Perdido Beach, AL	perdido beach-alabama	6873
\N	Perdue Hill, AL	perdue hill-alabama	98
\N	Perote, AL	perote-alabama	0
\N	Peterman, AL	peterman-alabama	1257
\N	Peterson, AL	peterson-alabama	0
\N	Petrey, AL	petrey-alabama	0
\N	Phenix City, AL	phenix city-alabama	59744
\N	Phil Campbell, AL	phil campbell-alabama	5778
\N	Pickensville, AL	pickensville-alabama	3460
\N	Piedmont, AL	piedmont-alabama	13389
\N	Pike Road, AL	pike road-alabama	6753
\N	Pinckard, AL	pinckard-alabama	720
\N	Pine Apple, AL	pine apple-alabama	1096
\N	Pine Hill, AL	pine hill-alabama	3014
\N	Pine Level, AL	pine level-alabama	0
\N	Pine Ridge, AL	pine ridge-alabama	4575
\N	Pinegrove, AL	pinegrove-alabama	19090
\N	Pinson, AL	pinson-alabama	21725
\N	Pisgah, AL	pisgah-alabama	4013
\N	Pittsview, AL	pittsview-alabama	1277
\N	Pl Grove, AL	pl grove-alabama	10099
\N	Plantersville, AL	plantersville-alabama	1412
\N	Pleasant Grove, AL	pleasant grove-alabama	10099
\N	Pleasant Grv, AL	pleasant grv-alabama	10099
\N	Pleasant Home, AL	pleasant home-alabama	10673
\N	Point Clear, AL	point clear-alabama	107
\N	Pollard, AL	pollard-alabama	3576
\N	Powell, AL	powell-alabama	7744
\N	Praco, AL	praco-alabama	3233
\N	Prairie, AL	prairie-alabama	461
\N	Prattville, AL	prattville-alabama	46043
\N	Prestwick, AL	prestwick-alabama	1136
\N	Prichard, AL	prichard-alabama	39925
\N	Princeton, AL	princeton-alabama	150
\N	Providence, AL	providence-alabama	2554
\N	Pville, AL	pville-alabama	46043
\N	Pyriton, AL	pyriton-alabama	5582
\N	Quinton, AL	quinton-alabama	3233
\N	Ragland, AL	ragland-alabama	4159
\N	Rainbow City, AL	rainbow city-alabama	9897
\N	Rainsville, AL	rainsville-alabama	7744
\N	Ralph, AL	ralph-alabama	1343
\N	Ramer, AL	ramer-alabama	1935
\N	Ranburne, AL	ranburne-alabama	2914
\N	Randolph, AL	randolph-alabama	1169
\N	Range, AL	range-alabama	106
\N	Rbc, AL	rbc-alabama	9897
\N	Red Bay, AL	red bay-alabama	4093
\N	Red Level, AL	red level-alabama	2926
\N	Redstone Arsenal, AL	redstone arsenal-alabama	1946
\N	Reece City, AL	reece city-alabama	12416
\N	Reform, AL	reform-alabama	3668
\N	Rehobeth, AL	rehobeth-alabama	80446
\N	Remlap, AL	remlap-alabama	3907
\N	Repton, AL	repton-alabama	2208
\N	Riderwood, AL	riderwood-alabama	4098
\N	Ridgeville, AL	ridgeville-alabama	12416
\N	River Falls, AL	river falls-alabama	51
\N	Riverchase, AL	riverchase-alabama	32390
\N	Riverside, AL	riverside-alabama	1812
\N	Riverview, AL	riverview-alabama	0
\N	Roanoke, AL	roanoke-alabama	11199
\N	Roba, AL	roba-alabama	8760
\N	Robertsdale, AL	robertsdale-alabama	14013
\N	Rockford, AL	rockford-alabama	1796
\N	Rockledge, AL	rockledge-alabama	12416
\N	Roebuck Plaza, AL	roebuck plaza-alabama	19484
\N	Rogersville, AL	rogersville-alabama	8190
\N	Rome, AL	rome-alabama	10673
\N	Romulus, AL	romulus-alabama	2234
\N	Rosa, AL	rosa-alabama	15570
\N	Rose Hill, AL	rose hill-alabama	13952
\N	Rosinton, AL	rosinton-alabama	12672
\N	Ruffner, AL	ruffner-alabama	13952
\N	Russellville, AL	russellville-alabama	19835
\N	Rutledge, AL	rutledge-alabama	766
\N	Ryland, AL	ryland-alabama	0
\N	S Vinemont, AL	s vinemont-alabama	8958
\N	Safford, AL	safford-alabama	512
\N	Saginaw, AL	saginaw-alabama	0
\N	Saint Elmo, AL	saint elmo-alabama	162
\N	Saint Florian, AL	saint florian-alabama	32629
\N	Saint Stephens, AL	saint stephens-alabama	928
\N	Salem, AL	salem-alabama	7901
\N	Salipta, AL	salipta-alabama	9941
\N	Saltaire, AL	saltaire-alabama	24624
\N	Samantha, AL	samantha-alabama	0
\N	Samson, AL	samson-alabama	4946
\N	Sand Rock, AL	sand rock-alabama	3738
\N	Sandrock, AL	sandrock-alabama	3738
\N	Sanford, AL	sanford-alabama	10673
\N	Saragossa, AL	saragossa-alabama	5833
\N	Saraland, AL	saraland-alabama	14423
\N	Sardis, AL	sardis-alabama	800
\N	Sardis City, AL	sardis city-alabama	24535
\N	Satsuma, AL	satsuma-alabama	6340
\N	Sawyerville, AL	sawyerville-alabama	1489
\N	Sayre, AL	sayre-alabama	150
\N	Scottsboro, AL	scottsboro-alabama	21118
\N	Scyrene, AL	scyrene-alabama	531
\N	Seaboard, AL	seaboard-alabama	478
\N	Seale, AL	seale-alabama	4622
\N	Searles, AL	searles-alabama	0
\N	Section, AL	section-alabama	3645
\N	Selma, AL	selma-alabama	37911
\N	Seminole, AL	seminole-alabama	1341
\N	Semmes, AL	semmes-alabama	18345
\N	Shakespeare, AL	shakespeare-alabama	0
\N	Shannon, AL	shannon-alabama	0
\N	Shawmut, AL	shawmut-alabama	14576
\N	Sheffield, AL	sheffield-alabama	9042
\N	Shelby, AL	shelby-alabama	3281
\N	Shiloh, AL	shiloh-alabama	7744
\N	Shinebone, AL	shinebone-alabama	5582
\N	Shoal Creek, AL	shoal creek-alabama	49545
\N	Shorter, AL	shorter-alabama	2226
\N	Shorterville, AL	shorterville-alabama	581
\N	Sikesville, AL	sikesville-alabama	2592
\N	Silas, AL	silas-alabama	2143
\N	Siluria, AL	siluria-alabama	0
\N	Silver Cross, AL	silver cross-alabama	374
\N	Silverhill, AL	silverhill-alabama	4143
\N	Sipsey, AL	sipsey-alabama	460
\N	Skipperville, AL	skipperville-alabama	970
\N	Skyland, AL	skyland-alabama	37661
\N	Slocomb, AL	slocomb-alabama	7390
\N	Smiths, AL	smiths-alabama	11414
\N	Smiths Sta, AL	smiths sta-alabama	11414
\N	Smiths Station, AL	smiths station-alabama	11414
\N	Snead, AL	snead-alabama	7727
\N	Snow Hill, AL	snow hill-alabama	1096
\N	Snow Hl, AL	snow hl-alabama	1096
\N	Snowhill, AL	snowhill-alabama	1096
\N	Somerville, AL	somerville-alabama	7676
\N	South Highlands, AL	south highlands-alabama	19686
\N	South Vinemont, AL	south vinemont-alabama	8958
\N	Southside, AL	southside-alabama	8345
\N	Spanish Fort, AL	spanish fort-alabama	12109
\N	Spring Garden, AL	spring garden-alabama	0
\N	Springville, AL	springville-alabama	10948
\N	Sprott, AL	sprott-alabama	6165
\N	Spruce Pine, AL	spruce pine-alabama	1418
\N	St Stephens, AL	st stephens-alabama	928
\N	Stansel, AL	stansel-alabama	3668
\N	Stanton, AL	stanton-alabama	139
\N	Stapleton, AL	stapleton-alabama	1749
\N	Steele, AL	steele-alabama	2666
\N	Sterrett, AL	sterrett-alabama	5468
\N	Stevenson, AL	stevenson-alabama	4908
\N	Stewart, AL	stewart-alabama	1060
\N	Stockton, AL	stockton-alabama	1590
\N	Straight Mountain, AL	straight mountain-alabama	15570
\N	Straughn, AL	straughn-alabama	10673
\N	Suggsville, AL	suggsville-alabama	1090
\N	Sulligent, AL	sulligent-alabama	4469
\N	Sumiton, AL	sumiton-alabama	2702
\N	Summerdale, AL	summerdale-alabama	5420
\N	Sumterville, AL	sumterville-alabama	834
\N	Sunflower, AL	sunflower-alabama	224
\N	Sunny South, AL	sunny south-alabama	3014
\N	Susan Moore, AL	susan moore-alabama	7727
\N	Sweet Water, AL	sweet water-alabama	2405
\N	Sycamore, AL	sycamore-alabama	630
\N	Sylacauga, AL	sylacauga-alabama	26111
\N	Sylvan Spgs, AL	sylvan spgs-alabama	3138
\N	Sylvan Springs, AL	sylvan springs-alabama	3138
\N	Sylvania, AL	sylvania-alabama	1940
\N	Taladga Spgs, AL	taladga spgs-alabama	18472
\N	Talladega, AL	talladega-alabama	26822
\N	Talladega Springs, AL	talladega springs-alabama	18472
\N	Tallassee, AL	tallassee-alabama	13179
\N	Tanner, AL	tanner-alabama	2107
\N	Tarrant, AL	tarrant-alabama	13729
\N	Taylor, AL	taylor-alabama	50229
\N	Theodore, AL	theodore-alabama	38913
\N	Thomaston, AL	thomaston-alabama	945
\N	Thomasville, AL	thomasville-alabama	7754
\N	Thorsby, AL	thorsby-alabama	3281
\N	Three Notch, AL	three notch-alabama	1967
\N	Tibbie, AL	tibbie-alabama	639
\N	Timber Creek, AL	timber creek-alabama	12109
\N	Titus, AL	titus-alabama	2271
\N	Toney, AL	toney-alabama	13018
\N	Town Creek, AL	town creek-alabama	6445
\N	Townley, AL	townley-alabama	1025
\N	Toxey, AL	toxey-alabama	1035
\N	Trafford, AL	trafford-alabama	2986
\N	Trenton, AL	trenton-alabama	165
\N	Triana, AL	triana-alabama	41875
\N	Trinity, AL	trinity-alabama	8199
\N	Troy, AL	troy-alabama	26273
\N	Trussville, AL	trussville-alabama	25176
\N	Turnerville, AL	turnerville-alabama	5431
\N	Tusc, AL	tusc-alabama	0
\N	Tuscaloosa, AL	tuscaloosa-alabama	112654
\N	Tuscumbia, AL	tuscumbia-alabama	18475
